2024-10-04 09:40:59,400::DEBUG::[interface:144] Request GET /api from ::ffff:10.89.0.19 [Sonarr/4.0.9.2244 (alpine 3.20.3)] {'mode': 'history', 'start': '0', 'limit': '60', 'category': 'tv', 'apikey': 'ca034bb15a2647fbbd0bb7bd96cc0390', 'output': 'json'}
2024-10-05 13:42:35,622::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_y35xu0ek in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,622::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part09.rar added to queue
2024-10-05 13:42:35,623::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_rouc0npo in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,623::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part010.rar added to queue
2024-10-05 13:42:35,624::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_8ld4bvmt in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,624::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part011.rar added to queue
2024-10-05 13:42:35,625::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_ld9u107y in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,625::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part012.rar added to queue
2024-10-05 13:42:35,625::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_upr7zn8j in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,626::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part013.rar added to queue
2024-10-05 13:42:35,626::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_67661qt0 in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,627::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part014.rar added to queue
2024-10-05 13:42:35,628::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_52offrae in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,628::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part015.rar added to queue
2024-10-05 13:42:35,628::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_8z6aj7iw in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,629::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part016.rar added to queue
2024-10-05 13:42:35,629::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf__wm72a6t in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,629::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part017.rar added to queue
2024-10-05 13:42:35,631::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_geqvj58d in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,631::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part018.rar added to queue
2024-10-05 13:42:35,631::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_1kbum60h in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,632::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part019.rar added to queue
2024-10-05 13:42:35,632::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_kixoutvv in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,633::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part020.rar added to queue
2024-10-05 13:42:35,633::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_644s8jni in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,633::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part021.rar added to queue
2024-10-05 13:42:35,634::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_j8gnt3fk in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,634::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part022.rar added to queue
2024-10-05 13:42:35,635::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_fyce5rq7 in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,635::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part023.rar added to queue
2024-10-05 13:42:35,635::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_zzz35v0u in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,636::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part024.rar added to queue
2024-10-05 13:42:35,636::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_3_wzadnf in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,637::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part025.rar added to queue
2024-10-05 13:42:35,637::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_yucaiak_ in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,638::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part026.rar added to queue
2024-10-05 13:42:35,638::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_xbmqi925 in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,638::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part027.rar added to queue
2024-10-05 13:42:35,639::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_p43c9vwa in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,640::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part028.rar added to queue
2024-10-05 13:42:35,640::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_wenakqrn in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,640::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part029.rar added to queue
2024-10-05 13:42:35,640::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_f5mxjaol in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,641::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part030.rar added to queue
2024-10-05 13:42:35,642::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_td_psdue in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,642::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part031.rar added to queue
2024-10-05 13:42:35,643::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_q8ei1841 in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,643::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part032.rar added to queue
2024-10-05 13:42:35,644::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_wr738m2k in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,644::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part033.rar added to queue
2024-10-05 13:42:35,645::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_2vqy_qgm in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,645::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part034.rar added to queue
2024-10-05 13:42:35,645::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_6xwyiwsw in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,645::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part035.rar added to queue
2024-10-05 13:42:35,646::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_g4323mr_ in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,646::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part036.rar added to queue
2024-10-05 13:42:35,646::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_h1w8i2xp in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,647::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part037.rar added to queue
2024-10-05 13:42:35,647::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_nrnb6q10 in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,647::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.part038.rar added to queue
2024-10-05 13:42:35,648::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_oq6bwgi5 in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,648::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-02.par2 added to queue
2024-10-05 13:42:35,648::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_fkjwz1lm in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,648::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-03.par2 added to queue
2024-10-05 13:42:35,648::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_iz9okffe in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,648::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-04.par2 added to queue
2024-10-05 13:42:35,649::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_2h8v77mb in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,649::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-05.par2 added to queue
2024-10-05 13:42:35,649::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_rpgs09gs in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,649::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-06.par2 added to queue
2024-10-05 13:42:35,649::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_ir0h_wi4 in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,650::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-07.par2 added to queue
2024-10-05 13:42:35,650::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_3v7nf5jh in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,650::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-08.par2 added to queue
2024-10-05 13:42:35,651::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_lw1hzscn in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,651::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-09.par2 added to queue
2024-10-05 13:42:35,652::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.__init__] Saving data for SABnzbd_nzf_hzyem77r in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,652::INFO::[nzbstuff:959] File Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.vol-010.par2 added to queue
2024-10-05 13:42:35,653::DEBUG::[misc:277] Parsing category tv to attributes: pp=3 script=Default prio=0
2024-10-05 13:42:35,653::DEBUG::[nzbstuff:929] NZB nzo-info = {'name': 'Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb', 'category': 'TV > HD', 'x-rating-host': 'https://api.nzbgeek.info/feedback', 'x-rating-id': '103914fe22f9f65ab0942c1e03e28a98', 'title': '265317V3V1d50L75e0d9L2b64b047549.mkv', 'indexer': 'NZBgeek', 'jRsviYCNWBE': '508439V0V26d6L48e5d0L3T91J853329'}
2024-10-05 13:42:35,654::INFO::[nzbqueue:230] Saving queue
2024-10-05 13:42:35,654::DEBUG::[nzbstuff:1873] Saving attributes {'cat': 'tv', 'pp': 3, 'script': 'Default', 'priority': 0, 'final_name': 'Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb', 'password': None, 'url': None} for Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb
2024-10-05 13:42:35,654::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.save_to_disk] Saving data for SABnzbd_nzo_pfagnsww in /data/usenet/inprogress/Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb/__ADMIN__
2024-10-05 13:42:35,655::DEBUG::[filesystem:1199] [sabnzbd.nzbqueue.save] Saving data for queue10.sab
2024-10-05 13:42:35,655::DEBUG::[filesystem:1131] [sabnzbd.filesystem.save_admin] Saving data for queue10.sab in /config/admin
2024-10-05 13:42:35,655::INFO::[notifier:157] Sending notification: NZB added to queue - Silicon.Valley.S05E06.Artificial.Emotional.Intelligence.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.nzb (type=download, job_cat=tv)
2024-10-05 13:42:35,655::DEBUG::[filesystem:953] [sabnzbd.nzbparser.process_single_nzb] Deleting file /tmp/tmp2h0ywj2z.nzb
2024-10-05 13:42:35,692::DEBUG::[nzbstuff:383] Finishing import on Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled.part034.rar
2024-10-05 13:42:35,693::DEBUG::[filesystem:1164] [sabnzbd.nzbstuff.finish_import] Loading data for SABnzbd_nzf_vbqtr6aj from /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/__ADMIN__/SABnzbd_nzf_vbqtr6aj
2024-10-05 13:42:36,324::DEBUG::[downloader:861] Server login problem: 502 Access Denied. Please check your login/pw.
2024-10-05 13:42:36,504::DEBUG::[interface:144] Request GET /api from ::ffff:10.89.0.19 [Sonarr/4.0.9.2244 (alpine 3.20.3)] {'mode': 'queue', 'start': '0', 'limit': '0', 'category': 'tv', 'apikey': 'ca034bb15a2647fbbd0bb7bd96cc0390', 'output': 'json'}
2024-10-05 13:42:36,512::DEBUG::[interface:144] Request GET /api from ::ffff:10.89.0.19 [Sonarr/4.0.9.2244 (alpine 3.20.3)] {'mode': 'history', 'start': '0', 'limit': '60', 'category': 'tv', 'apikey': 'ca034bb15a2647fbbd0bb7bd96cc0390', 'output': 'json'}
2024-10-05 13:42:36,714::DEBUG::[downloader:861] Server login problem: 502 Access Denied. Please check your login/pw.
2024-10-05 13:42:36,818::DEBUG::[nzbstuff:383] Finishing import on Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled.part035.rar
2024-10-05 13:42:36,819::DEBUG::[filesystem:1164] [sabnzbd.nzbstuff.finish_import] Loading data for SABnzbd_nzf_grjstfb_ from /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/__ADMIN__/SABnzbd_nzf_grjstfb_
2024-10-05 13:42:36,872::DEBUG::[downloader:861] Server login problem: 502 Access Denied. Please check your login/pw.
2024-10-05 13:42:36,960::DEBUG::[downloader:861] Server login problem: 502 Access Denied. Please check your login/pw.
2024-10-05 13:42:37,019::DEBUG::[assembler:80] Decoding part of /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/c25da6a7077540ca95cf3bbd59dece02.part28.rar
2024-10-05 13:42:37,045::INFO::[assembler:88] Decoding finished /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/c25da6a7077540ca95cf3bbd59dece02.part28.rar
2024-10-05 13:42:37,045::DEBUG::[nzbstuff:457] Removing article database for SABnzbd_nzf_og9315eg
2024-10-05 13:42:37,046::DEBUG::[filesystem:953] [sabnzbd.nzbstuff.remove_admin] Deleting file /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/__ADMIN__/SABnzbd_nzf_og9315eg
2024-10-05 13:42:37,047::DEBUG::[assembler:80] Decoding part of /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/c25da6a7077540ca95cf3bbd59dece02.part27.rar
2024-10-05 13:42:37,060::INFO::[assembler:88] Decoding finished /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/c25da6a7077540ca95cf3bbd59dece02.part27.rar
2024-10-05 13:42:37,060::DEBUG::[nzbstuff:457] Removing article database for SABnzbd_nzf_a4hdnzgx
2024-10-05 13:42:37,060::DEBUG::[filesystem:953] [sabnzbd.nzbstuff.remove_admin] Deleting file /data/usenet/inprogress/Silicon.Valley.S04E02.Terms.of.Service.REPACK.1080p.HBO.WEB-DL.DD5.1.H.264-monkee-Scrambled/__ADMIN__/SABnzbd_nzf_a4hdnzgx
2024-10-05 13:42:37,148::DEBUG::[interface:144] Request POST /api from ::ffff:10.89.0.19 [Sonarr/4.0.9.2244 (alpine 3.20.3)] {'mode': 'addfile', 'cat': 'tv', 'priority': '-100', 'apikey': 'ca034bb15a2647fbbd0bb7bd96cc0390', 'output': 'json', 'name': <cherrypy._cpreqbody.Part object at 0x7fdec5e946b0>}
2024-10-05 13:42:37,148::INFO::[nzbparser:87] Attempting to add Silicon.Valley.S05E07.Initial.Coin.Offering.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb-AsRequested.nzb
2024-10-05 13:42:37,148::INFO::[filesystem:747] Creating directories: /data/usenet/inprogress/Silicon.Valley.S05E07.Initial.Coin.Offering.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb-AsRequested
2024-10-05 13:42:37,149::INFO::[filesystem:747] Creating directories: /data/usenet/inprogress/Silicon.Valley.S05E07.Initial.Coin.Offering.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb-AsRequested/__ADMIN__
2024-10-05 13:42:37,149::INFO::[filesystem:1240] Saving /data/usenet/inprogress/Silicon.Valley.S05E07.Initial.Coin.Offering.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb-AsRequested/__ADMIN__/Silicon.Valley.S05E07.Initial.Coin.Offering.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb-AsRequested.nzb.gz
